Previsão,Real
2561.511797376636,1498.0
3310.4062153943337,2200.0
2347.5419636572938,2000.0
11869.199564168022,15000.0
2704.1583531895308,2392.0
2311.88032470407,4000.0
1990.9255741250568,950.0
10585.38056185197,7500.0
2169.2337688911753,950.0
4344.593745037821,3500.0
1883.9406572653857,1300.0
3774.007521786242,4200.0
1919.6022962186094,1600.0
1990.9255741250568,1400.0
1955.263935171833,2000.0
3453.0527712072285,3500.0
2347.5419636572938,1100.0
2311.88032470407,3100.0
2383.2036026105175,1650.0
2490.1885194701886,4100.0
2882.4665479556493,4600.0
3417.391132254005,1980.0
3310.4062153943337,2240.0
3916.6540775991366,2264.0
4308.932106084598,7270.0
7625.464528734401,12500.0
4237.60882817815,2600.0
5378.781274681309,6500.0
7946.419279313415,10000.0
2704.1583531895308,1996.0
2525.8501584234123,985.0
2347.5419636572938,2130.0
2525.8501584234123,3280.0
2597.1734363298597,1749.0
4843.856690382952,6900.0
2882.4665479556493,3000.0
3595.6993270201233,4200.0
2454.526880516965,1460.0
4629.88685666361,7000.0
3132.098020628215,4000.0
1955.263935171833,2799.0
1776.9557404057146,820.0
2418.865241563741,4100.0
3025.113103768544,2600.0
2418.865241563741,2195.0
2169.2337688911753,1150.0
